ID	chrom	loc.start	loc.end	num.mark	seg.mean
X8.3	chrX	206506	120038747	884	-0.0431
X8.3	chrX	120069356	120088798	5	-1.0086
X8.3	chrX	120093681	155256585	332	-0.048
X8.3	chrY	2655318	59001513	175	-0.101
X3.1	chr1	13140	22333590	356	-0.0639
X3.1	chr1	22354698	22388191	2	1.0957
X3.1	chr1	22399278	47882733	442	-0.0573
X3.1	chr1	47899059	149769086	666	0.1232
X3.1	chr1	149785031	153029301	122	0.0226
X3.1	chr1	153072135	153078313	2	1.0013
X3.1	chr1	153085290	156896664	145	-0.0288
X3.1	chr1	156905979	249207270	912	0.171
X3.1	chr10	106465	3822830	21	-0.4793
X3.1	chr10	4264718	4924130	6	0.3612
X3.1	chr10	4980135	6545684	26	-0.6561
X3.1	chr10	6640397	49299916	329	-0.1043
X3.1	chr10	49423771	134083173	724	-0.5518
X3.1	chr10	134170312	135515797	40	0.0415
X3.1	chr11	87117	2435010	94	-0.1536
X3.1	chr11	2668126	60560799	711	0.0482
X3.1	chr11	60614049	62181621	48	-0.0958
X3.1	chr11	62262361	62769968	34	-0.1953
X3.1	chr11	62879552	63488140	12	-0.0014
X3.1	chr11	63531738	64136124	28	-0.226
X3.1	chr11	64331722	66701941	109	-0.17
X3.1	chr11	66743611	67377164	26	-0.2596
X3.1	chr11	67381926	75622460	137	-0.0069
X3.1	chr11	75690225	134265105	509	0.2492
X3.1	chr12	92834	2899779	29	0.085
X3.1	chr12	2909347	8286907	103	-0.0603
X3.1	chr12	8315933	47604960	263	0.1255
X3.1	chr12	47758010	58201823	325	-0.0712
X3.1	chr12	58218433	103760559	250	0.094
X3.1	chr12	104070778	108987859	43	-0.4843
X3.1	chr12	109021710	125909149	216	-0.0408
X3.1	chr12	126455577	128429922	6	0.7404
X3.1	chr12	128729084	133803789	46	7e-04
X3.1	chr13	19050450	53614543	402	0.167
X3.1	chr13	53723308	96315083	168	0.4218
X3.1	chr13	96388318	115097228	150	0.1908
X3.1	chr14	19401796	107283036	1154	-0.5714
X3.1	chr15	20170136	23931507	66	0.0191
X3.1	chr15	24234450	24817780	3	1.0546
X3.1	chr15	24924567	102518028	883	-0.015
X3.1	chr16	62823	5079493	216	-0.1415
X3.1	chr16	5105117	28474780	184	0.0242
X3.1	chr16	28492439	31580251	124	-0.1745
X3.1	chr16	31613883	54957938	104	0.0747
X3.1	chr16	54966585	90206715	387	-0.0862
X3.1	chr17	18618	903634	13	-0.08
X3.1	chr17	925757	1960214	27	-0.2615
X3.1	chr17	2085099	4221238	52	-0.0833
X3.1	chr17	4364243	4945599	30	-0.2197
X3.1	chr17	4990606	5358306	10	-0.0393
X3.1	chr17	5382351	6807303	18	-0.4992
X3.1	chr17	6906719	7947393	72	-0.8424
X3.1	chr17	7983487	10619573	46	-0.0663
X3.1	chr17	10702823	13816303	16	0.2958
X3.1	chr17	13928318	47403201	701	-0.0593
X3.1	chr17	47486830	51063946	48	0.3586
X3.1	chr17	51834790	53037704	6	-0.1217
X3.1	chr17	53143867	67475155	172	0.3847
X3.1	chr17	68055827	70865469	11	0.8374
X3.1	chr17	71159336	81045215	228	0.2946
X3.1	chr18	84355	77960272	398	-0.2183
X3.1	chr19	65865	202767	6	0.1776
X3.1	chr19	286216	19832593	642	-0.2997
X3.1	chr19	19877703	30961821	68	0.0331
X3.1	chr19	31803152	43091800	297	-0.704
X3.1	chr19	43130775	43785777	20	-0.2728
X3.1	chr19	43807999	44247221	18	-0.7978
X3.1	chr19	44278047	45176588	29	-0.5775
X3.1	chr19	45208203	52196549	299	-0.8128
X3.1	chr19	52206116	54182298	72	-0.6077
X3.1	chr19	54183235	54245809	32	-0.4141
X3.1	chr19	54251933	54276147	10	-0.5705
X3.1	chr19	54290962	55210533	45	-0.8385
X3.1	chr19	55222327	55370280	10	-0.5702
X3.1	chr19	55393771	56282526	46	-0.8259
X3.1	chr19	56289592	59098019	99	-0.6343
X3.1	chr2	42842	5837157	23	0.1506
X3.1	chr2	6107113	8743350	9	0.6068
X3.1	chr2	8821779	98988841	734	0.0185
X3.1	chr2	99136085	218385029	720	0.1091
X3.1	chr2	218766115	243062105	263	-0.0276
X3.1	chr20	72813	62933111	732	0.0067
X3.1	chr21	9825921	48110916	387	-0.4126
X3.1	chr22	16112745	51217556	691	-0.6351
X3.1	chr3	344684	32662894	227	0.1227
X3.1	chr3	32771002	58506954	390	-0.0117
X3.1	chr3	58581590	115391254	271	0.1952
X3.1	chr3	116083904	116645681	7	0.9919
X3.1	chr3	118742159	197951774	684	0.1384
X3.1	chr4	70639	8963530	121	0.0253
X3.1	chr4	9112041	9370198	25	0.6033
X3.1	chr4	9461475	101558890	477	0.1294
X3.1	chr4	101588853	101706065	2	1.6718
X3.1	chr4	102107000	138446860	174	0.1215
X3.1	chr4	139000219	139352350	6	1.0515
X3.1	chr4	139951924	178357790	180	0.0871
X3.1	chr4	178739941	182032772	3	1.1476
X3.1	chr4	183090488	191012789	67	0.0539
X3.1	chr5	165229	107456267	501	0.1374
X3.1	chr5	108308032	122477388	69	-0.43
X3.1	chr5	122719932	180794766	557	0.0198
X3.1	chr6	106387	24265132	143	0.0879
X3.1	chr6	24357821	44327650	597	-0.0431
X3.1	chr6	44386712	53724107	77	0.1193
X3.1	chr6	53867819	53919249	2	1.6216
X3.1	chr6	53962929	135521382	412	0.1132
X3.1	chr6	135560346	170949159	221	0.2842
X3.1	chr7	246840	6906796	87	0.1316
X3.1	chr7	6919757	27063941	103	0.3951
X3.1	chr7	27088017	27501986	23	0.029
X3.1	chr7	27633837	97595894	495	0.5299
X3.1	chr7	97617238	100012532	66	0.3239
X3.1	chr7	100029077	100491104	25	0.1553
X3.1	chr7	100579152	100682686	3	0.3445
X3.1	chr7	100731868	100889168	12	0.1424
X3.1	chr7	100931907	102116459	17	0.3422
X3.1	chr7	102140560	126486000	130	0.5643
X3.1	chr7	126698190	151131910	324	0.4046
X3.1	chr7	151190152	159025096	47	0.5621
X3.1	chr8	116546	15449441	156	0.2647
X3.1	chr8	15664225	125468719	621	0.099
X3.1	chr8	125480771	140944803	61	0.3017
X3.1	chr8	141105632	146279590	118	-0.6972
X3.1	chr9	13254	155010	4	0.2303
X3.1	chr9	214500	21013470	91	-0.4842
X3.1	chr9	21077523	24544447	37	-1.5866
X3.1	chr9	25677626	28888915	15	-0.3859
X3.1	chr9	30689686	122023740	596	0.0591
X3.1	chr9	123007292	130071241	87	0.4861
X3.1	chr9	130165062	138942757	176	0.3321
X3.1	chr9	139008579	141125040	88	0.0912
X3.1	chrX	206506	134685509	983	0.0373
X3.1	chrX	134852269	134887686	3	1.0574
X3.1	chrX	134941162	155256585	235	0.0069
X3.1	chrY	2655318	59001513	175	0.4133
X3.2	chr1	13140	2287919	73	-0.2194
X3.2	chr1	2330075	46677969	698	-0.0914
X3.2	chr1	46728752	57004353	130	0.018
X3.2	chr1	57035696	109589777	310	0.1742
X3.2	chr1	109611866	120846718	165	0.0603
X3.2	chr1	120904882	161694643	493	-0.0401
X3.2	chr1	161723288	182634475	192	0.0936
X3.2	chr1	182778973	198501213	73	0.2431
X3.2	chr1	198648715	249207270	513	0.0345
X3.2	chr10	106465	7655096	57	-0.6227
X3.2	chr10	7768357	8305781	8	-0.0718
X3.2	chr10	8556359	10299280	5	-0.5942
X3.2	chr10	10831671	21425090	82	-0.0174
X3.2	chr10	21463460	21927826	8	-0.8067
X3.2	chr10	22169082	30736814	64	-4e-04
X3.2	chr10	30909704	32321648	7	-0.5567
X3.2	chr10	32391835	46020194	95	-0.0444
X3.2	chr10	46139635	48267226	42	-0.3164
X3.2	chr10	48364445	48980717	10	-0.0119
X3.2	chr10	49203733	51078520	25	-0.6526
X3.2	chr10	51298001	51737168	8	-0.1192
X3.2	chr10	51759168	63474621	48	-0.5001
X3.2	chr10	63758881	96530464	309	-0.661
X3.2	chr10	96629247	96769500	4	-0.0138
X3.2	chr10	96812892	98416670	21	-0.5637
X3.2	chr10	98510360	104601499	111	-0.7838
X3.2	chr10	104619349	134083173	202	-0.6287
X3.2	chr10	134170312	135438849	30	-0.0959
X3.2	chr10	135451154	135515797	10	-0.548
X3.2	chr11	87117	4566897	143	-0.1712
X3.2	chr11	4595851	5408214	51	0.0999
X3.2	chr11	5411135	6898353	73	-0.0182
X3.2	chr11	6913275	44192039	242	0.1033
X3.2	chr11	44306855	47613713	50	-0.0923
X3.2	chr11	47651521	55433142	70	0.0593
X3.2	chr11	55451282	55522942	4	-0.5075
X3.2	chr11	55541386	56587516	63	0.0876
X3.2	chr11	56738973	57519567	27	-0.118
X3.2	chr11	57553866	58116782	18	0.0445
X3.2	chr11	58126069	58916366	21	0.2107
X3.2	chr11	58957481	59516665	18	-0.0506
X3.2	chr11	59527141	60418915	21	0.1485
X3.2	chr11	60475165	60666131	8	-0.0311
X3.2	chr11	60686130	70125215	295	-0.1493
X3.2	chr11	70130118	80364752	129	0.003
X3.2	chr11	81601830	110659242	180	0.1619
X3.2	chr11	111141916	134265105	295	0.0015
X3.2	chr12	92834	8390326	137	-0.0567
X3.2	chr12	8434284	48078457	260	0.1445
X3.2	chr12	48111433	58170799	321	-0.0903
X3.2	chr12	58189113	103760559	252	0.1196
X3.2	chr12	104070778	108959759	42	-0.5976
X3.2	chr12	108987859	116555427	89	-0.0583
X3.2	chr12	116586412	116866090	2	0.7658
X3.2	chr12	116972775	133803789	178	-0.0585
X3.2	chr13	19050450	24975004	94	-0.0655
X3.2	chr13	25041006	109937201	562	0.0808
X3.2	chr13	110422549	115097228	64	-0.0456
X3.2	chr14	19401796	22204849	100	-0.6503
X3.2	chr14	22217725	23004532	106	-0.4506
X3.2	chr14	23005121	29236960	106	-0.7364
X3.2	chr14	29262201	72714905	307	-0.5806
X3.2	chr14	73223406	101381721	246	-0.6903
X3.2	chr14	101391195	101459610	39	-0.1712
X3.2	chr14	101488428	104456901	80	-0.6702
X3.2	chr14	104565557	106329650	47	-0.922
X3.2	chr14	106330048	106370554	22	-0.6115
X3.2	chr14	106373084	106380233	5	0.5096
X3.2	chr14	106382700	107283036	96	-0.797
X3.2	chr15	20170136	25315626	83	-0.0063
X3.2	chr15	25318301	27497401	72	0.1577
X3.2	chr15	28141289	45859123	240	-0.0318
X3.2	chr15	45893759	63865117	120	0.093
X3.2	chr15	63892089	102518028	437	-0.0334
X3.2	chr16	62823	5079493	216	-0.1952
X3.2	chr16	5105117	28166270	180	-0.0405
X3.2	chr16	28319505	32686452	144	-0.1846
X3.2	chr16	32770076	46941749	43	-0.0805
X3.2	chr16	46998499	56527471	61	0.0676
X3.2	chr16	56600915	67163151	89	-0.0455
X3.2	chr16	67183562	68856731	60	-0.1607
X3.2	chr16	68998295	88046887	170	-0.0399
X3.2	chr16	88500522	90206715	52	-0.1832
X3.2	chr17	18618	5382351	133	-0.1065
X3.2	chr17	5391869	6807303	17	-0.7013
X3.2	chr17	6906719	7947393	72	-0.9405
X3.2	chr17	7983487	9036088	28	-0.1559
X3.2	chr17	9316848	39345794	484	-0.0011
X3.2	chr17	39369223	39436959	10	-0.401
X3.2	chr17	39458590	47403201	241	-0.0911
X3.2	chr17	47486830	47657204	3	0.1998
X3.2	chr17	47715921	47886187	4	0.5028
X3.2	chr17	47920525	48431976	13	0.3158
X3.2	chr17	48447896	48597303	7	0.4501
X3.2	chr17	48615507	48740875	5	0.2692
X3.2	chr17	48777918	51063946	16	0.5198
X3.2	chr17	51834790	53803235	10	0.1769
X3.2	chr17	53874265	70477937	177	0.4896
X3.2	chr17	70623566	81045215	230	0.3325
X3.2	chr18	84355	77960272	398	-0.1586
X3.2	chr19	65865	8370125	265	-0.3186
X3.2	chr19	8379885	17328396	292	-0.2356
X3.2	chr19	17338520	19786961	90	-0.3353
X3.2	chr19	19832593	28230168	57	-0.0831
X3.2	chr19	28296722	30528255	11	-0.3703
X3.2	chr19	30961821	35426940	47	-0.7071
X3.2	chr19	35451105	36642797	63	-0.9166
X3.2	chr19	36705173	38267337	34	-0.6338
X3.2	chr19	38386390	43174562	157	-0.8963
X3.2	chr19	43235255	43785777	17	-0.4777
X3.2	chr19	43807999	44278047	19	-0.9498
X3.2	chr19	44315719	45019770	24	-0.5962
X3.2	chr19	45082582	52221806	305	-0.9604
X3.2	chr19	52264529	54172459	66	-0.6896
X3.2	chr19	54175258	54266334	44	-0.3294
X3.2	chr19	54271516	55168575	46	-0.9397
X3.2	chr19	55210533	55566567	17	-0.7534
X3.2	chr19	55591339	56282526	40	-0.9821
X3.2	chr19	56289592	58530625	70	-0.6985
X3.2	chr19	58555699	59098019	29	-0.8537
X3.2	chr2	42842	25303664	129	0.0556
X3.2	chr2	25321621	27802488	58	-0.1106
X3.2	chr2	27831969	72728141	288	0.0913
X3.2	chr2	73116888	98276500	284	-0.0373
X3.2	chr2	98300103	130892092	213	0.063
X3.2	chr2	130899783	133071595	48	-0.1728
X3.2	chr2	133111326	217021606	458	0.1373
X3.2	chr2	217179669	220499375	73	-0.0848
X3.2	chr2	220771254	241524116	170	0.0205
X3.2	chr2	241541627	243062105	28	-0.1734
X3.2	chr20	72813	169408	4	0.2728
X3.2	chr20	209213	2636785	47	-0.0435
X3.2	chr20	2637305	2637620	2	0.3312
X3.2	chr20	2641953	2798272	5	-0.3603
X3.2	chr20	2818898	3723536	21	-0.1175
X3.2	chr20	3741594	3838383	6	-0.2703
X3.2	chr20	3888545	4705831	10	-0.0211
X3.2	chr20	4716621	21736018	108	0.1275
X3.2	chr20	22543794	60842424	454	-0.0268
X3.2	chr20	60880533	62933111	75	-0.1686
X3.2	chr21	9825921	48110916	387	-0.5961
X3.2	chr22	16112745	24344043	276	-0.8051
X3.2	chr22	24348619	24380406	3	0.5096
X3.2	chr22	24393918	51217556	412	-0.8258
X3.2	chr3	344684	46642039	388	0.0392
X3.2	chr3	46722840	52563728	169	-0.095
X3.2	chr3	52590641	53863389	24	0.014
X3.2	chr3	53890217	125597640	400	0.1252
X3.2	chr3	125642165	129824125	68	-0.0427
X3.2	chr3	129962157	183604630	353	0.1336
X3.2	chr3	183621206	184428996	30	-0.1442
X3.2	chr3	184650166	193363272	79	0.1614
X3.2	chr3	193711447	197951774	68	-0.0333
X3.2	chr4	70639	3769163	66	-0.1143
X3.2	chr4	3891529	6972907	35	0.0316
X3.2	chr4	7043653	8963530	20	-0.0894
X3.2	chr4	9112041	190894878	920	0.1357
X3.2	chr4	190904852	191012789	14	-0.3986
X3.2	chr5	165229	3598842	36	-0.0499
X3.2	chr5	5052294	104435486	463	0.1301
X3.2	chr5	106859593	122477388	71	-0.5201
X3.2	chr5	122719932	170826130	420	0.0392
X3.2	chr5	170865643	180794766	137	-0.0853
X3.2	chr6	106387	26108002	182	0.0276
X3.2	chr6	26119627	44274227	557	-0.0825
X3.2	chr6	44327650	170949159	713	0.1069
X3.2	chr7	246840	6850083	84	0.3237
X3.2	chr7	6875238	27063941	106	0.6208
X3.2	chr7	27088017	27498125	22	0.3383
X3.2	chr7	27501986	43907824	124	0.5591
X3.2	chr7	43926172	53255856	69	0.4399
X3.2	chr7	54487579	56183233	27	1.1838
X3.2	chr7	56296901	63391932	29	0.3051
X3.2	chr7	63522374	69660979	39	0.518
X3.2	chr7	70772700	76656654	89	0.3381
X3.2	chr7	76671177	94162431	90	0.6508
X3.2	chr7	94250031	99691656	73	0.4489
X3.2	chr7	99694957	102280355	84	0.2457
X3.2	chr7	102294792	142428734	307	0.5382
X3.2	chr7	142430385	156432202	170	0.3897
X3.2	chr7	156451399	159025096	19	0.5369
X3.2	chr8	116546	139763363	836	0.0828
X3.2	chr8	140664190	142371983	11	-0.6772
X3.2	chr8	142421856	146016561	100	-0.8994
X3.2	chr8	146030407	146279590	9	-0.6802
X3.2	chr9	13254	21013470	95	-0.5761
X3.2	chr9	21077523	24544447	37	-2.0926
X3.2	chr9	25677626	28888915	15	-0.4959
X3.2	chr9	30689686	33934334	41	0.0667
X3.2	chr9	33952807	70971436	197	-0.059
X3.2	chr9	71044600	122023740	358	0.0582
X3.2	chr9	123007292	130416002	94	0.4515
X3.2	chr9	130453020	141125040	257	0.2934
X3.2	chrX	206506	38484396	215	0.0693
X3.2	chrX	38663237	48013455	90	-0.0299
X3.2	chrX	48020786	49114092	44	-0.1783
X3.2	chrX	49142117	72694532	224	-6e-04
X3.2	chrX	72763516	120008118	310	0.0935
X3.2	chrX	120038747	120108262	10	-0.4219
X3.2	chrX	120113122	152112505	238	0.0529
X3.2	chrX	152160019	153881049	63	-0.1974
X3.2	chrX	153941693	155256585	27	0.135
X3.2	chrY	2655318	59001513	175	0.406
X3.3	chr1	13140	6304945	111	0.1058
X3.3	chr1	6314220	168681599	1824	-0.0019
X3.3	chr1	168759150	168907933	2	-1.2312
X3.3	chr1	168964693	249207270	710	0.01
X3.3	chr10	106465	11795217	77	-0.3904
X3.3	chr10	11889807	12265276	8	0.7786
X3.3	chr10	12620787	15861344	35	0.4891
X3.3	chr10	16517339	48980717	258	-0.0731
X3.3	chr10	49203733	84191002	271	-0.3316
X3.3	chr10	85072807	85841468	2	-1.3724
X3.3	chr10	85906098	134083173	455	-0.3333
X3.3	chr10	134170312	135515797	40	0.0988
X3.3	chr11	87117	122850353	1570	0.0235
X3.3	chr11	122921989	122928827	2	-1.0109
X3.3	chr11	122929660	134265105	136	0.031
X3.3	chr12	92834	94818132	898	-0.0021
X3.3	chr12	94942664	94984733	3	-0.62
X3.3	chr12	95002619	103760559	69	-0.0296
X3.3	chr12	104070778	108959759	42	-0.3283
X3.3	chr12	108987859	133803789	269	-0.0183
X3.3	chr13	19050450	115097228	720	-0.0657
X3.3	chr14	19401796	19678241	6	-0.7321
X3.3	chr14	19806926	22279911	100	-0.3309
X3.3	chr14	22293937	23013047	107	-0.2035
X3.3	chr14	23014011	25101816	90	-0.3026
X3.3	chr14	25399182	99181024	526	-0.3665
X3.3	chr14	99439427	106370554	224	-0.2776
X3.3	chr14	106373084	106380233	5	0.2816
X3.3	chr14	106382700	107283036	96	-0.3087
X3.3	chr15	20170136	25315626	83	-0.026
X3.3	chr15	25318301	26369572	68	0.1345
X3.3	chr15	26986689	102518028	801	-0.0034
X3.3	chr16	62823	83828	4	-0.4141
X3.3	chr16	100017	227100	10	0.2608
X3.3	chr16	230816	2310765	110	0.106
X3.3	chr16	2320743	2320787	2	0.4258
X3.3	chr16	2324656	90206715	889	-0.0108
X3.3	chr17	18618	5358306	132	-0.0131
X3.3	chr17	5382351	7947393	90	-0.3673
X3.3	chr17	7983487	47403201	763	-0.0059
X3.3	chr17	47486830	81045215	465	0.277
X3.3	chr18	84355	77960272	398	0.0084
X3.3	chr19	65865	30528255	715	-0.0436
X3.3	chr19	30961821	51999827	653	-0.3814
X3.3	chr19	52012197	52196549	11	-0.6293
X3.3	chr19	52206116	54172459	68	-0.4125
X3.3	chr19	54175258	54264431	43	-0.2544
X3.3	chr19	54266334	58862833	187	-0.3843
X3.3	chr19	58869968	59098019	16	-0.1411
X3.3	chr2	42842	243062105	1749	-1e-04
X3.3	chr20	72813	62933111	732	0.0135
X3.3	chr21	9825921	48110916	387	-0.1773
X3.3	chr22	16112745	51217556	691	-0.3453
X3.3	chr3	344684	197951774	1579	-0.0017
X3.3	chr4	70639	49235644	307	0.0234
X3.3	chr4	49506100	49563831	2	-1.1149
X3.3	chr4	52731458	191012789	746	-0.0066
X3.3	chr5	165229	10720363	64	0.1731
X3.3	chr5	11438053	104435486	435	-0.0063
X3.3	chr5	106859593	122477388	71	-0.3186
X3.3	chr5	122719932	180794766	557	0.0079
X3.3	chr6	106387	170949159	1452	-0.01
X3.3	chr7	246840	159025096	1332	0.2665
X3.3	chr8	116546	139763363	836	-0.0155
X3.3	chr8	140664190	146102092	115	-0.2823
X3.3	chr8	146166009	146279590	5	-0.0691
X3.3	chr9	13254	117327	3	0.0959
X3.3	chr9	155010	21013470	92	-0.3607
X3.3	chr9	21077523	24544447	37	-0.8065
X3.3	chr9	25677626	28888915	15	-0.3062
X3.3	chr9	30689686	38622729	147	0.0186
X3.3	chr9	39028278	70885663	89	-0.1326
X3.3	chr9	70918638	122023740	360	0.0016
X3.3	chr9	123007292	141125040	351	0.3081
X3.3	chrX	206506	155256585	1221	0.0189
X3.3	chrY	2655318	59001513	175	0.1185
X35	chr1	13140	809200	14	0.013
X35	chr1	870107	12652838	186	-0.2984
X35	chr1	12715831	15650273	38	0.0499
X35	chr1	15746615	47014257	541	-0.2808
X35	chr1	47020147	49217918	31	-0.0139
X35	chr1	49744056	50591572	4	0.347
X35	chr1	50864971	51590829	10	0.0537
X35	chr1	51623801	55691355	75	-0.169
X35	chr1	55833793	58521978	12	0.3346
X35	chr1	58946765	68841178	68	0.0724
X35	chr1	68905073	70773344	7	0.2574
X35	chr1	70835755	76391337	29	0.4295
X35	chr1	76820345	78524679	15	0.0422
X35	chr1	78560545	81892715	10	0.493
X35	chr1	82023161	101736675	139	0.0842
X35	chr1	102359132	108310774	14	0.5246
X35	chr1	108522147	108966022	7	0.2492
X35	chr1	109045528	115117219	110	-0.0081
X35	chr1	115169256	116666118	17	0.2947
X35	chr1	116934086	118092290	18	-0.0038
X35	chr1	118159775	120429238	28	0.3395
X35	chr1	120437637	121118536	7	-0.0345
X35	chr1	121285867	142799663	5	0.4276
X35	chr1	142815383	148748877	67	-0.133
X35	chr1	148806407	149114921	5	0.2546
X35	chr1	149285810	149759150	8	-0.0437
X35	chr1	149769086	151922693	80	-0.2177
X35	chr1	151961128	152372149	12	0.1613
X35	chr1	152384229	153029301	31	0.3598
X35	chr1	153072135	153347154	12	0.1505
X35	chr1	153363086	155240470	73	-0.1543
X35	chr1	155253506	156387267	42	-0.2552
X35	chr1	156390176	157065718	25	-0.1224
X35	chr1	157098308	159683229	59	0.3829
X35	chr1	159751527	160919702	33	0.0741
X35	chr1	160978069	162373492	46	-0.0976
X35	chr1	162415507	165746512	18	0.2223
X35	chr1	165838811	166542678	5	-0.1424
X35	chr1	166586774	166838215	8	0.3097
X35	chr1	166913581	169727233	39	3e-04
X35	chr1	169762888	171297285	19	0.2351
X35	chr1	171361648	172632084	15	0.0524
X35	chr1	172718171	185275990	103	-0.0409
X35	chr1	185931884	186645241	7	0.2926
X35	chr1	186878099	192311268	10	0.5488
X35	chr1	192547009	193304479	12	0.2661
X35	chr1	194158784	197146241	12	0.6555
X35	chr1	197309088	198841590	13	0.3793
X35	chr1	200071641	201493716	22	-0.0133
X35	chr1	201688695	206943393	93	-0.2138
X35	chr1	206994269	213052151	67	0.0126
X35	chr1	213144620	214780498	9	0.2011
X35	chr1	214807234	218484977	12	0.5103
X35	chr1	218568769	220440653	15	0.1881
X35	chr1	220488097	236687088	163	-0.1397
X35	chr1	236698790	240714161	16	0.3087
X35	chr1	240933777	242156735	12	0.5076
X35	chr1	242160583	242467143	3	0.3079
X35	chr1	242936163	247614781	37	0.1564
X35	chr1	247655040	248569850	41	0.502
X35	chr1	248604971	249207270	18	0.2674
X35	chr10	106465	6640397	54	-0.0376
X35	chr10	6853214	8106364	9	0.0746
X35	chr10	8203689	10216366	6	0.6204
X35	chr10	10299280	29081579	142	0.1222
X35	chr10	29153082	33545805	28	-0.166
X35	chr10	34055113	35930140	12	0.0741
X35	chr10	35986596	43304317	37	0.4062
X35	chr10	43493070	52441294	131	0.0277
X35	chr10	52466903	59064279	18	0.4737
X35	chr10	59972549	65394332	36	0.0133
X35	chr10	65929663	69577175	8	0.4041
X35	chr10	69661287	81274272	137	-0.1963
X35	chr10	81317880	82351987	27	0.0738
X35	chr10	82536882	85982799	10	0.3936
X35	chr10	85996283	87742781	8	0.1754
X35	chr10	88024498	89110066	18	-0.138
X35	chr10	89123938	93526304	49	0.0593
X35	chr10	93550322	96042931	33	-0.1275
X35	chr10	96098860	98312537	28	0.2489
X35	chr10	98320310	99529108	27	-0.1925
X35	chr10	99598895	101577219	22	-0.0249
X35	chr10	101702452	105757975	85	-0.249
X35	chr10	105807895	135481287	215	0.0099
X35	chr10	135486123	135515797	6	-0.2786
X35	chr11	87117	568143	27	-0.0993
X35	chr11	594354	2435010	67	-0.3687
X35	chr11	2668126	3855210	29	-0.1403
X35	chr11	3877331	4399984	13	0.2357
X35	chr11	4410526	6150273	102	0.4437
X35	chr11	6173412	6260827	6	0.2916
X35	chr11	6287161	6770458	17	0.1488
X35	chr11	6789752	7960611	26	0.3413
X35	chr11	7983972	8823698	11	0.0089
X35	chr11	8937158	12007984	34	-0.1447
X35	chr11	12200438	13515665	9	-0.0349
X35	chr11	13632114	16706553	14	0.3264
X35	chr11	16917916	19526497	48	0.0309
X35	chr11	19536940	33046269	54	0.3171
X35	chr11	33094226	36402296	32	-0.0465
X35	chr11	36520199	43544200	9	0.2396
X35	chr11	43581254	44192039	11	0.0155
X35	chr11	44306855	47834873	54	-0.1871
X35	chr11	48095891	48118372	2	0.1538
X35	chr11	48238829	48267115	3	0.2753
X35	chr11	48285871	56587516	128	0.572
X35	chr11	56738973	57685240	30	0.0964
X35	chr11	57798902	58010042	10	0.3974
X35	chr11	58034998	58155507	8	0.6182
X35	chr11	58170409	59259589	28	0.3525
X35	chr11	59271516	59527141	9	0.1769
X35	chr11	59548990	59709367	6	0.2846
X35	chr11	59811632	60296540	13	0.3884
X35	chr11	60418915	60560799	5	0.1053
X35	chr11	60614049	60975674	11	-0.0305
X35	chr11	61004308	64087421	108	-0.2144
X35	chr11	64116350	70130118	181	-0.328
X35	chr11	70173657	78027868	123	-0.2164
